"","card","rankCategory","trump","numSuitInHand","tricksToWin0","tricksToWin1","tricksToWin2","tricksToWin3","tricksLeft"
"4149","2H","low",FALSE,2,3,4,-1,1,6
"4150","2D","low",FALSE,1,2,4,-1,1,5
"4151","6H","mediumlow",FALSE,1,1,3,-2,1,2
"4152","6S","mediumlow",FALSE,4,3,2,4,2,10
"4153","KS","veryhigh",FALSE,3,2,2,3,2,8
"4154","2H","low",FALSE,4,1,2,3,2,7
"4155","7C","mediumlow",FALSE,5,0,4,4,1,10
"4156","JD","high",FALSE,2,1,2,7,1,10
"4157","5C","low",FALSE,3,0,2,5,-1,5
"4158","TD","high",FALSE,3,3,1,3,5,10
"4159","QD","high",FALSE,1,2,0,3,3,6
"4160","TS","high",TRUE,2,1,0,3,3,5
"4161","4C","low",FALSE,3,0,0,2,3,3
"4162","QH","high",FALSE,3,2,1,4,5,10
"4163","KS","veryhigh",FALSE,3,1,0,3,4,6
"4164","6D","mediumlow",TRUE,2,0,0,3,4,5
"4165","6H","mediumlow",FALSE,4,0,5,2,4,10
"4166","AH","veryhigh",TRUE,5,5,0,3,3,10
"4167","4C","low",FALSE,3,4,0,3,3,9
"4168","6H","mediumlow",TRUE,4,3,0,3,1,6
"4169","2C","low",FALSE,1,2,0,2,0,3
"4170","AC","veryhigh",FALSE,4,3,3,3,0,10
"4171","JC","high",FALSE,3,2,3,3,0,9
"4172","3C","low",FALSE,2,1,3,3,0,8
"4173","JS","high",FALSE,1,0,0,1,0,2
"4174","4H","low",FALSE,4,2,2,3,4,10
"4175","KD","veryhigh",FALSE,2,1,2,1,4,7
"4176","3H","low",FALSE,2,0,1,1,2,3
"4177","AD","veryhigh",FALSE,1,4,0,3,4,10
"4178","2C","low",TRUE,3,3,0,3,4,9
"4179","JH","high",FALSE,3,2,0,2,4,7
"4180","KS","veryhigh",FALSE,3,1,-1,2,3,4
"4181","3C","low",TRUE,1,0,-1,2,2,2
"4182","AD","veryhigh",FALSE,5,4,0,2,5,10
"4183","TD","high",FALSE,4,3,0,2,5,9
"4184","AS","veryhigh",FALSE,1,2,0,1,4,6
"4185","2C","low",FALSE,1,1,0,1,4,5
"4186","5D","low",FALSE,3,0,0,1,3,3
"4187","7H","mediumlow",TRUE,3,3,3,0,5,10
"4188","5H","low",TRUE,2,2,3,0,5,9
"4189","3H","low",TRUE,1,1,3,0,3,6
"4190","2S","low",FALSE,1,0,2,0,2,3
"4191","KS","veryhigh",FALSE,3,3,2,2,4,10
"4192","AS","veryhigh",FALSE,2,2,2,2,4,9
"4193","AD","veryhigh",FALSE,3,1,2,2,4,8
"4194","3H","low",FALSE,3,0,2,2,4,7
"4195","8D","mediumhigh",FALSE,1,-1,1,2,2,3
"4196","AS","veryhigh",FALSE,4,5,1,0,6,10
"4197","6S","mediumlow",FALSE,3,4,1,0,6,9
"4198","7H","mediumlow",TRUE,4,3,1,0,6,8
"4199","KS","veryhigh",FALSE,2,2,1,0,5,6
"4200","4H","low",TRUE,2,1,1,0,5,5
"4201","5C","low",FALSE,2,0,1,0,4,3
"4202","KS","veryhigh",FALSE,3,3,3,3,0,10
"4203","3H","low",FALSE,3,2,3,1,0,7
"4204","4H","low",FALSE,2,1,3,-1,0,4
"4205","8C","mediumhigh",FALSE,4,2,5,1,3,10
"4206","KH","veryhigh",FALSE,1,1,4,1,2,7
"4207","4S","low",FALSE,4,1,4,5,1,10
"4208","8D","mediumhigh",TRUE,4,2,2,1,7,10
"4209","9D","mediumhigh",TRUE,3,1,1,1,4,5
"4210","5S","low",FALSE,1,0,1,1,3,3
"4211","7C","mediumlow",FALSE,2,2,2,2,5,10
"4212","3S","low",TRUE,3,1,2,2,4,8
"4213","3D","low",FALSE,4,0,1,2,4,6
"4214","TC","high",FALSE,6,4,4,0,1,10
"4215","KC","veryhigh",FALSE,5,3,4,0,1,9
"4216","QS","high",TRUE,3,2,4,0,1,8
"4217","JH","high",FALSE,2,2,1,4,4,10
"4218","2C","low",FALSE,5,1,1,4,3,8
"4219","2S","low",TRUE,1,0,0,4,2,5
"4220","JS","high",TRUE,2,2,1,3,6,10
"4221","QD","high",FALSE,2,1,1,2,2,4
"4222","8S","mediumhigh",FALSE,4,2,1,3,6,10
"4223","TH","high",TRUE,1,1,0,3,6,8
"4224","TS","high",FALSE,3,0,0,3,6,7
"4225","5D","low",FALSE,2,-1,0,3,6,6
"4226","QD","high",FALSE,3,2,1,5,3,10
"4227","7D","mediumlow",FALSE,2,1,1,4,2,7
"4228","7H","mediumlow",FALSE,2,0,1,2,0,2
"4229","AD","veryhigh",FALSE,4,2,2,3,4,10
"4230","7H","mediumlow",FALSE,3,1,2,3,4,9
"4231","4C","low",TRUE,2,0,1,3,4,7
"4232","3S","low",FALSE,6,2,5,1,1,10
"4233","8D","mediumhigh",FALSE,1,1,5,-1,0,6
"4234","5S","low",FALSE,4,0,4,-1,0,4
"4235","QS","high",FALSE,3,-1,4,-1,0,3
"4236","AH","veryhigh",FALSE,2,3,2,3,3,10
"4237","JC","high",FALSE,4,2,2,3,3,9
"4238","TC","high",FALSE,3,1,2,2,2,6
"4239","2S","low",TRUE,1,0,2,2,1,4
"4240","8D","mediumhigh",TRUE,2,3,1,3,5,10
"4241","3S","low",FALSE,2,2,1,3,4,8
"4242","TC","high",FALSE,3,1,1,3,3,6
"4243","6D","mediumlow",TRUE,1,0,1,3,3,5
"4244","3C","low",FALSE,2,-1,1,2,2,2
"4245","TD","high",TRUE,5,5,1,2,1,10
"4246","3D","low",TRUE,4,4,1,2,1,9
"4247","KH","veryhigh",FALSE,3,3,1,1,0,6
"4248","AD","veryhigh",TRUE,1,2,0,0,-1,2
"4249","KD","veryhigh",FALSE,4,1,2,5,3,10
"4250","3S","low",FALSE,2,0,2,5,3,9
"4251","JH","high",FALSE,2,1,3,2,5,10
"4252","8C","mediumhigh",TRUE,2,0,3,2,5,9
"4253","3D","low",FALSE,2,-1,3,1,0,2
"4254","7D","mediumlow",FALSE,3,2,2,4,1,10
"4255","JS","high",FALSE,3,1,1,4,1,8
"4256","7C","mediumlow",FALSE,2,0,1,4,1,7
"4257","QS","high",FALSE,1,-1,1,3,0,4
"4258","KS","veryhigh",FALSE,4,1,6,1,1,10
"4259","4D","low",FALSE,2,0,6,1,1,9
"4260","3C","low",FALSE,5,1,3,1,6,10
"4261","6C","mediumlow",FALSE,4,0,3,-2,6,6
"4262","3D","low",FALSE,3,1,3,6,1,10
"4263","7S","mediumlow",FALSE,4,3,4,4,0,10
"4264","AS","veryhigh",FALSE,3,2,4,3,-1,7
"4265","3D","low",FALSE,3,1,4,3,-1,6
"4266","9D","mediumhigh",FALSE,2,0,4,2,-1,4
"4267","QC","high",FALSE,4,4,1,3,1,10
"4268","AD","veryhigh",TRUE,2,3,1,2,1,8
"4269","2C","low",FALSE,3,2,1,2,1,7
"4270","5H","low",FALSE,1,1,0,2,1,5
"4271","6H","mediumlow",FALSE,3,5,3,0,1,10
"4272","KC","veryhigh",TRUE,4,4,3,0,0,8
"4273","TC","high",TRUE,3,3,3,0,0,7
"4274","8S","mediumhigh",FALSE,1,2,2,-1,0,4
"4275","4H","low",FALSE,1,1,1,-1,0,2
"4276","TH","high",FALSE,2,1,4,3,3,10
"4277","5D","low",TRUE,3,0,4,3,3,9
"4278","AS","veryhigh",TRUE,3,3,1,3,5,10
"4279","JD","high",FALSE,3,2,1,3,5,9
"4280","AD","veryhigh",FALSE,2,1,1,2,3,5
"4281","7S","mediumlow",TRUE,1,0,1,2,3,4
"4282","TS","high",FALSE,2,4,1,2,2,10
"4283","JD","high",TRUE,3,3,0,2,2,8
"4284","AD","veryhigh",TRUE,2,2,0,2,2,7
"4285","8S","mediumhigh",FALSE,1,1,0,2,2,6
"4286","2C","low",FALSE,2,0,0,0,1,2
"4287","9H","mediumhigh",FALSE,4,2,4,3,0,10
"4288","4C","low",FALSE,3,1,3,2,0,7
"4289","5H","low",FALSE,2,0,3,-1,-1,2
"4290","6H","mediumlow",TRUE,2,2,1,5,3,10
"4291","AS","veryhigh",FALSE,4,3,2,2,2,10
"4292","5D","low",FALSE,2,2,2,2,2,9
"4293","QS","high",FALSE,3,1,1,1,2,6
"4294","KS","veryhigh",FALSE,3,4,3,1,3,10
"4295","AS","veryhigh",FALSE,2,3,3,1,3,9
"4296","5D","low",TRUE,3,2,3,1,3,8
"4297","2H","low",FALSE,1,1,1,0,2,3
"4298","7D","mediumlow",FALSE,3,2,1,4,2,10
"4299","KS","veryhigh",FALSE,3,1,1,3,0,6
"4300","TH","high",TRUE,1,0,1,3,0,5
"4301","9H","mediumhigh",TRUE,2,1,3,4,3,10
"4302","6D","mediumlow",FALSE,4,0,3,3,3,8
"4303","9H","mediumhigh",FALSE,2,5,1,2,3,10
"4304","AS","veryhigh",FALSE,3,4,1,2,2,8
"4305","AC","veryhigh",FALSE,3,3,1,2,2,7
"4306","KH","veryhigh",FALSE,1,2,1,2,2,6
"4307","QS","high",FALSE,1,1,1,2,0,3
"4308","8H","mediumhigh",FALSE,2,1,3,2,5,10
"4309","2C","low",TRUE,1,0,2,1,1,3
"4310","AD","veryhigh",FALSE,5,4,3,0,4,10
"4311","QD","high",FALSE,4,3,3,-1,3,7
"4312","KD","veryhigh",FALSE,3,2,3,-1,3,6
"4313","7H","mediumlow",FALSE,1,1,3,-1,3,5
"4314","4S","low",TRUE,1,0,3,-2,3,3
"4315","5D","low",FALSE,1,2,2,2,6,10
"4316","JC","high",FALSE,2,1,1,1,3,4
"4317","6H","mediumlow",TRUE,1,0,1,1,3,3
"4318","3S","low",FALSE,1,-1,1,1,3,2
"4319","AD","veryhigh",FALSE,4,3,2,2,2,10
"4320","5D","low",FALSE,3,2,2,2,2,9
"4321","6S","mediumlow",FALSE,1,1,2,2,2,8
"4322","6H","mediumlow",TRUE,2,0,0,1,2,4
"4323","KS","veryhigh",FALSE,2,3,4,2,0,10
"4324","2C","low",FALSE,2,2,4,2,0,9
"4325","QD","high",TRUE,2,1,4,1,0,7
"4326","7D","mediumlow",TRUE,1,0,4,0,0,5
"4327","3S","low",FALSE,1,-1,4,0,0,4
"4328","5H","low",FALSE,2,3,2,3,1,10
"4329","JC","high",FALSE,4,2,2,2,1,8
"4330","4D","low",TRUE,2,1,2,2,0,6
"4331","4C","low",FALSE,3,0,1,2,0,4
"4332","5C","low",FALSE,3,0,2,4,5,10
"4333","8S","mediumhigh",FALSE,3,-1,1,4,4,7
"4334","TC","high",FALSE,4,2,4,2,3,10
"4335","9H","mediumhigh",TRUE,3,1,4,2,3,9
"4336","4H","low",TRUE,1,0,2,0,3,4
"4337","4C","low",TRUE,3,1,2,4,5,10
"4338","TH","high",FALSE,2,3,1,1,7,10
"4339","JC","high",FALSE,3,2,0,1,7,8
"4340","8S","mediumhigh",TRUE,3,1,0,1,7,7
"4341","7D","mediumlow",FALSE,1,0,-1,1,6,4
"4342","KH","veryhigh",FALSE,2,5,1,2,0,10
"4343","2D","low",TRUE,6,4,1,2,0,9
"4344","9S","mediumhigh",FALSE,2,3,1,1,0,7
"4345","5D","low",TRUE,3,2,-1,0,0,3
"4346","2C","low",FALSE,3,0,4,3,4,10
"4347","3D","low",FALSE,5,-1,3,3,2,6
"4348","JC","high",FALSE,4,5,1,2,3,10
"4349","TH","high",FALSE,2,4,1,2,3,9
"4350","3C","low",FALSE,3,3,1,2,3,8
"4351","9D","mediumhigh",TRUE,3,2,1,2,2,6
"4352","6C","mediumlow",FALSE,2,1,1,1,1,3
"4353","KC","veryhigh",FALSE,2,4,1,3,1,10
"4354","QC","high",FALSE,1,3,1,3,1,9
"4355","7H","mediumlow",FALSE,5,2,1,3,1,8
"4356","TS","high",TRUE,2,1,0,3,1,6
"4357","TH","high",FALSE,3,0,0,2,0,3
"4358","AH","veryhigh",FALSE,2,-1,0,2,0,2
"4359","5D","low",FALSE,4,1,3,3,2,10
"4360","6S","mediumlow",TRUE,5,5,0,3,0,10
"4361","AD","veryhigh",FALSE,1,4,0,2,0,8
"4362","9S","mediumhigh",TRUE,3,3,0,2,0,7
"4363","TC","high",FALSE,1,2,-1,0,0,3
"4364","9S","mediumhigh",FALSE,3,2,4,1,5,10
"4365","TS","high",FALSE,2,1,2,1,4,6
"4366","KH","veryhigh",FALSE,2,2,4,1,4,10
"4367","9H","mediumhigh",FALSE,1,1,4,1,4,9
"4368","9S","mediumhigh",TRUE,1,0,3,0,2,4
"4369","TD","high",FALSE,3,-1,3,0,2,3
"4370","KS","veryhigh",FALSE,2,2,3,4,0,10
"4371","TC","high",FALSE,3,1,3,4,0,9
"4372","2H","low",TRUE,1,0,2,2,0,5
"4373","JH","high",TRUE,1,4,4,1,0,10
"4374","9S","mediumhigh",FALSE,3,3,4,0,0,8
"4375","AC","veryhigh",FALSE,2,2,3,0,0,6
"4376","4S","low",FALSE,2,1,3,0,0,5
"4377","JD","high",FALSE,1,0,3,0,-2,2
"4378","6S","mediumlow",FALSE,1,3,2,2,4,10
"4379","6C","mediumlow",FALSE,2,2,2,0,1,4
"4380","4C","low",FALSE,1,1,2,-1,1,2
"4381","KC","veryhigh",FALSE,2,3,3,2,0,10
"4382","2S","low",FALSE,4,2,3,2,0,9
"4383","3D","low",TRUE,2,1,2,1,0,6
"4384","3S","low",FALSE,3,0,1,1,0,4
"4385","5C","low",FALSE,3,2,2,5,2,10
"4386","8C","mediumhigh",FALSE,2,1,1,1,1,3
"4387","JC","high",FALSE,2,4,4,0,1,10
"4388","5S","low",FALSE,2,3,4,-1,1,8
"4389","8H","mediumhigh",TRUE,3,2,4,-2,-1,4
"4390","2S","low",FALSE,1,1,3,-2,-1,2
"4391","3D","low",FALSE,3,2,1,5,3,10
"4392","7C","mediumlow",FALSE,2,1,0,5,2,7
"4393","AS","veryhigh",TRUE,1,0,-1,5,1,4
"4394","9H","mediumhigh",FALSE,2,-1,-1,5,1,3
"4395","KS","veryhigh",TRUE,3,6,1,1,3,10
"4396","AC","veryhigh",FALSE,2,5,1,1,3,9
"4397","KD","veryhigh",FALSE,3,4,1,1,3,8
"4398","AD","veryhigh",FALSE,2,3,1,1,2,6
"4399","4D","low",FALSE,1,2,1,0,1,3
"4400","KS","veryhigh",TRUE,6,5,0,1,6,10
"4401","3S","low",TRUE,5,4,0,1,6,9
"4402","7H","mediumlow",FALSE,1,3,0,1,2,4
"4403","QS","high",TRUE,2,2,0,0,2,2
"4404","6C","mediumlow",FALSE,3,2,0,5,5,10
"4405","JD","high",FALSE,1,1,0,3,4,6
"4406","3H","low",FALSE,2,0,0,2,4,4
"4407","5S","low",TRUE,4,3,4,0,2,10
"4408","9D","mediumhigh",FALSE,2,2,2,0,2,7
"4409","6C","mediumlow",FALSE,1,1,-1,0,1,2
"4410","AD","veryhigh",FALSE,4,2,5,1,3,10
"4411","KC","veryhigh",FALSE,3,1,5,1,3,9
"4412","6D","mediumlow",FALSE,3,0,5,1,3,8
"4413","5S","low",TRUE,2,1,5,1,4,10
"4414","7C","mediumlow",FALSE,2,0,3,1,4,7
"4415","3S","low",TRUE,1,-1,3,0,2,3
"4416","7C","mediumlow",FALSE,2,2,2,3,4,10
"4417","JS","high",FALSE,6,2,2,2,6,10
"4418","AS","veryhigh",FALSE,5,1,2,2,6,9
"4419","2S","low",FALSE,4,0,2,2,6,8
"4420","TH","high",FALSE,1,4,3,1,1,10
"4421","KD","veryhigh",TRUE,3,3,3,1,1,9
"4422","7C","mediumlow",FALSE,4,2,3,1,1,8
"4423","KS","veryhigh",FALSE,2,1,1,1,1,5
"4424","3C","low",FALSE,3,0,1,1,1,4
"4425","AH","veryhigh",FALSE,2,3,2,2,2,10
"4426","9C","mediumhigh",TRUE,2,2,2,2,2,9
"4427","2H","low",TRUE,2,2,2,4,3,10
"4428","8H","mediumhigh",TRUE,1,1,1,4,3,8
"4429","AD","veryhigh",FALSE,3,6,0,1,4,10
"4430","AC","veryhigh",TRUE,4,5,0,1,4,9
"4431","3D","low",FALSE,2,4,0,1,4,8
"4432","TD","high",FALSE,1,3,0,0,3,5
"4433","JC","high",TRUE,1,2,0,-2,3,2
"4434","JD","high",FALSE,1,3,2,3,3,10
"4435","8C","mediumhigh",FALSE,4,2,2,2,3,8
"4436","8H","mediumhigh",TRUE,3,1,2,2,3,7
"4437","3H","low",TRUE,1,0,1,0,2,2
"4438","JS","high",FALSE,4,3,3,1,2,10
"4439","3S","low",FALSE,3,2,3,1,2,9
"4440","9H","mediumhigh",TRUE,2,1,3,1,0,6
"4441","2C","low",FALSE,2,0,3,0,-1,3
"4442","9H","mediumhigh",TRUE,4,3,4,2,2,10
"4443","3H","low",TRUE,3,2,2,1,1,5
"4444","3D","low",FALSE,1,1,1,1,1,3
"4445","4S","low",FALSE,3,3,4,2,2,10
"4446","3S","low",FALSE,2,2,2,2,1,6
"4447","5S","low",FALSE,1,1,1,2,0,3
"4448","JH","high",FALSE,3,7,0,2,2,10
"4449","9H","mediumhigh",FALSE,2,6,0,2,2,9
"4450","5C","low",TRUE,6,5,0,1,2,7
"4451","3C","low",TRUE,4,4,0,1,1,5
"4452","8C","mediumhigh",TRUE,2,3,0,1,0,3
"4453","AH","veryhigh",FALSE,5,2,5,1,1,10
"4454","QH","high",FALSE,4,1,5,1,1,9
"4455","3S","low",FALSE,3,0,5,1,1,8
"4456","6S","mediumlow",FALSE,2,1,5,1,4,10
"4457","3S","low",TRUE,1,1,5,1,4,10
"4458","6H","mediumlow",FALSE,4,0,4,1,3,7
"4459","AS","veryhigh",FALSE,2,3,6,0,0,10
"4460","7D","mediumlow",FALSE,2,2,6,0,0,9
"4461","2S","low",FALSE,1,1,4,-1,0,5
"4462","2H","low",TRUE,1,0,2,-1,0,2
"4463","9S","mediumhigh",TRUE,3,2,5,2,2,10
"4464","6S","mediumlow",TRUE,2,1,5,2,2,9
"4465","KH","veryhigh",FALSE,1,0,1,1,1,2
"4466","4S","low",TRUE,4,5,3,1,0,10
"4467","QH","high",FALSE,3,4,2,0,0,7
"4468","7H","mediumlow",FALSE,2,3,2,0,0,6
"4469","KS","veryhigh",TRUE,2,2,2,-3,0,2
"4470","7C","mediumlow",FALSE,3,3,4,0,2,10
"4471","AC","veryhigh",FALSE,2,2,3,-1,1,6
"4472","6S","mediumlow",TRUE,2,1,3,-1,1,5
"4473","3D","low",FALSE,2,0,2,-1,0,2
"4474","5H","low",FALSE,2,3,6,0,2,10
"4475","JS","high",TRUE,2,2,5,0,2,8
"4476","QH","high",FALSE,2,2,4,2,1,10
"4477","AS","veryhigh",TRUE,2,1,4,2,1,9
"4478","6C","mediumlow",FALSE,3,0,4,2,1,8
"4479","JC","high",FALSE,2,1,5,1,2,10
"4480","2D","low",TRUE,3,0,5,1,2,9
"4481","6H","mediumlow",FALSE,2,-1,4,-2,1,3
"4482","4D","low",FALSE,4,1,5,4,1,10
"4483","KH","veryhigh",FALSE,5,3,0,5,0,10
"4484","QH","high",FALSE,4,2,0,5,0,9
"4485","3C","low",FALSE,1,1,0,3,0,6
"4486","JH","high",FALSE,3,0,0,2,-1,3
"4487","AS","veryhigh",FALSE,5,2,4,4,1,10
"4488","TD","high",FALSE,2,1,4,4,1,9
"4489","2S","low",FALSE,4,0,4,3,1,7
"4490","6D","mediumlow",FALSE,3,1,3,5,0,10
"4491","4S","low",TRUE,1,0,0,4,-2,3
"4492","AS","veryhigh",FALSE,6,2,5,2,0,10
"4493","KS","veryhigh",FALSE,5,1,5,2,0,9
"4494","5H","low",FALSE,1,0,4,1,0,6
"4495","AS","veryhigh",FALSE,4,2,1,6,0,10
"4496","5H","low",TRUE,2,1,1,6,0,9
"4497","TS","high",FALSE,1,0,-1,3,-1,2
"4498","3C","low",TRUE,4,2,1,3,5,10
"4499","6C","mediumlow",TRUE,2,1,0,-1,3,2
"4500","JH","high",FALSE,3,5,1,3,0,10
"4501","QS","high",TRUE,4,4,1,3,0,9
"4502","7H","mediumlow",FALSE,2,3,1,3,0,8
"4503","6S","mediumlow",TRUE,3,2,0,2,-1,4
"4504","TS","high",TRUE,2,1,0,2,-1,3
"4505","TD","high",TRUE,2,2,3,5,1,10
"4506","KS","veryhigh",FALSE,2,1,2,3,0,5
"4507","3C","low",FALSE,2,0,2,3,0,4
"4508","6H","mediumlow",TRUE,2,3,2,5,1,10
"4509","KS","veryhigh",FALSE,3,2,0,5,1,7
"4510","6D","mediumlow",FALSE,3,1,0,5,1,6
"4511","7D","mediumlow",FALSE,2,0,-1,5,1,4
"4512","4H","low",FALSE,3,2,4,1,4,10
"4513","6H","mediumlow",FALSE,2,1,3,-2,4,5
"4514","QC","high",FALSE,2,4,4,0,3,10
"4515","8D","mediumhigh",FALSE,4,3,4,0,2,8
"4516","AD","veryhigh",FALSE,3,2,2,0,2,5
"4517","TC","high",FALSE,1,1,2,0,2,4
"4518","5D","low",TRUE,3,2,2,2,3,10
"4519","8C","mediumhigh",FALSE,2,1,-1,1,3,5
"4520","TH","high",FALSE,2,0,-2,1,2,2
"4521","TC","high",FALSE,4,2,3,4,0,10
"4522","4C","low",FALSE,2,1,3,2,-2,5
"4523","2S","low",FALSE,4,0,2,6,3,10
"4524","QC","high",FALSE,3,2,2,2,6,10
"4525","7H","mediumlow",FALSE,3,1,2,2,6,9
"4526","8C","mediumhigh",TRUE,3,1,5,0,5,10
"4527","9C","mediumhigh",TRUE,2,0,4,0,5,8
"4528","QS","high",FALSE,4,4,4,1,2,10
"4529","AS","veryhigh",FALSE,3,3,4,1,2,9
"4530","9S","mediumhigh",FALSE,2,2,3,1,2,7
"4531","3H","low",FALSE,2,1,3,1,2,6
"4532","5D","low",TRUE,1,0,2,-1,2,2
"4533","AH","veryhigh",FALSE,2,4,0,4,1,10
"4534","7C","mediumlow",FALSE,4,3,0,4,1,9
"4535","2C","low",FALSE,3,2,0,3,0,6
"4536","8D","mediumhigh",TRUE,2,1,0,2,0,4
"4537","JC","high",FALSE,2,0,0,2,0,3
"4538","JD","high",TRUE,1,-1,0,2,0,2
"4539","AD","veryhigh",FALSE,3,2,5,0,4,10
"4540","9S","mediumhigh",FALSE,1,1,5,0,4,9
"4541","4H","low",FALSE,3,0,4,-3,3,3
"4542","KD","veryhigh",FALSE,4,3,3,0,3,10
"4543","AD","veryhigh",FALSE,3,2,3,0,3,9
"4544","4S","low",FALSE,3,1,3,0,3,8
"4545","6H","mediumlow",TRUE,1,0,2,-1,1,3
"4546","AD","veryhigh",FALSE,3,2,1,5,3,10
"4547","JD","high",FALSE,2,1,1,5,3,9
"4548","5D","low",TRUE,4,3,0,4,4,10
"4549","7D","mediumlow",TRUE,3,2,0,2,4,7
"4550","9D","mediumhigh",TRUE,2,1,0,2,3,5
"4551","QD","high",TRUE,1,0,0,2,3,4
"4552","QS","high",FALSE,1,-1,0,2,3,3
"4553","4H","low",FALSE,2,-2,0,2,3,2
"4554","AS","veryhigh",FALSE,2,3,3,3,0,10
"4555","QD","high",FALSE,5,2,3,3,0,9
"4556","2H","low",FALSE,1,1,2,3,0,7
"4557","KC","veryhigh",FALSE,2,2,2,2,6,10
"4558","3S","low",FALSE,3,1,2,2,6,9
"4559","5D","low",FALSE,3,0,1,2,5,6
"4560","5H","low",FALSE,4,1,3,4,1,10
"4561","2H","low",FALSE,3,0,1,3,1,6
"4562","7D","mediumlow",FALSE,2,2,4,0,3,10
"4563","2H","low",FALSE,1,1,1,-2,1,2
"4564","9C","mediumhigh",FALSE,3,3,2,0,7,10
"4565","TC","high",FALSE,2,2,2,0,7,9
"4566","AC","veryhigh",FALSE,1,1,1,0,4,4
"4567","3C","low",FALSE,6,0,5,3,1,10
"4568","8D","mediumhigh",FALSE,2,-1,4,3,1,8
"4569","KS","veryhigh",FALSE,2,4,2,3,0,10
"4570","AH","veryhigh",FALSE,4,3,2,3,0,9
"4571","6H","mediumlow",FALSE,3,2,2,3,0,8
"4572","4D","low",TRUE,3,1,1,3,0,6
"4573","7D","mediumlow",TRUE,1,0,0,3,0,4
"4574","3D","low",TRUE,4,3,0,2,4,10
"4575","4D","low",TRUE,3,2,0,0,1,4
"4576","5S","low",FALSE,1,1,0,-1,1,2
"4577","5D","low",FALSE,6,2,3,4,2,10
"4578","KH","veryhigh",FALSE,1,1,1,4,0,5
"4579","AH","veryhigh",FALSE,3,2,3,1,5,10
"4580","TC","high",FALSE,3,1,3,1,5,9
"4581","2C","low",FALSE,2,0,2,1,5,7
"4582","AH","veryhigh",FALSE,5,3,0,4,4,10
"4583","QH","high",FALSE,4,2,0,4,4,9
"4584","3C","low",FALSE,3,1,0,4,4,8
"4585","5H","low",FALSE,3,0,0,3,3,5
"4586","AD","veryhigh",FALSE,3,1,6,1,1,10
"4587","5D","low",FALSE,2,0,6,1,1,9
"4588","8C","mediumhigh",TRUE,3,3,1,2,6,10
"4589","8S","mediumhigh",FALSE,1,2,1,1,6,8
"4590","5H","low",FALSE,2,1,0,1,5,5
"4591","AC","veryhigh",FALSE,3,5,1,2,1,10
"4592","KC","veryhigh",FALSE,2,4,1,2,1,9
"4593","7C","mediumlow",FALSE,1,3,1,2,1,8
"4594","5D","low",TRUE,3,2,-2,2,0,3
"4595","TH","high",FALSE,4,2,4,1,2,10
"4596","JH","high",FALSE,3,1,4,1,2,9
"4597","4S","low",FALSE,4,0,3,0,2,6
"4598","6H","mediumlow",FALSE,2,0,3,5,3,10
"4599","JC","high",FALSE,3,3,2,2,2,10
"4600","QC","high",FALSE,2,2,2,2,2,9
"4601","4S","low",FALSE,1,1,2,2,2,8
"4602","2H","low",TRUE,1,0,1,0,2,4
"4603","7D","mediumlow",FALSE,3,1,3,2,5,10
"4604","8S","mediumhigh",FALSE,3,0,2,2,5,8
"4605","JH","high",FALSE,2,2,4,1,2,10
"4606","6S","mediumlow",FALSE,4,1,4,1,2,9
"4607","3C","low",TRUE,1,0,0,1,0,2
"4608","KC","veryhigh",FALSE,4,1,5,2,1,10
"4609","2C","low",FALSE,3,0,4,2,0,7
"4610","5S","low",FALSE,2,-1,2,1,0,3
"4611","5S","low",FALSE,2,3,3,3,0,10
"4612","JD","high",TRUE,3,2,3,3,-1,8
"4613","4D","low",TRUE,2,1,2,3,-1,6
"4614","7S","mediumlow",FALSE,1,0,2,1,-1,3
"4615","4H","low",TRUE,3,3,2,0,7,10
"4616","KC","veryhigh",FALSE,2,2,1,0,6,7
"4617","TH","high",TRUE,1,1,1,0,6,6
"4618","7S","mediumlow",FALSE,2,0,0,0,5,3
"4619","AC","veryhigh",FALSE,5,4,0,2,3,10
"4620","JC","high",FALSE,4,3,0,2,3,9
"4621","AS","veryhigh",FALSE,3,2,0,2,3,8
"4622","3C","low",FALSE,3,1,0,2,3,7
"4623","TD","high",TRUE,2,0,0,2,3,6
"4624","6C","mediumlow",FALSE,2,-1,0,2,3,5
"4625","4H","low",TRUE,3,2,4,2,1,10
"4626","2H","low",TRUE,2,1,2,0,1,5
"4627","5D","low",FALSE,2,0,1,0,1,3
"4628","2C","low",FALSE,4,1,4,0,6,10
"4629","7D","mediumlow",FALSE,1,0,2,0,5,6
"4630","QS","high",FALSE,3,2,2,2,6,10
"4631","4H","low",FALSE,3,1,2,2,6,9
"4632","AC","veryhigh",FALSE,4,5,0,4,0,10
"4633","4C","low",FALSE,3,4,0,4,0,9
"4634","9C","mediumhigh",FALSE,2,3,-1,2,-1,4
"4635","KH","veryhigh",FALSE,1,2,-1,2,-1,3
"4636","TC","high",FALSE,1,1,-1,2,-1,2
"4637","8H","mediumhigh",FALSE,3,2,2,1,6,10
"4638","3H","low",FALSE,2,1,2,-1,6,7
"4639","6D","mediumlow",TRUE,1,0,1,-2,4,2
"4640","8S","mediumhigh",FALSE,4,6,1,1,1,10
"4641","KS","veryhigh",FALSE,3,5,1,0,1,8
"4642","2H","low",TRUE,3,4,1,0,1,7
"4643","TS","high",FALSE,2,3,0,0,1,5
